season,player_name,team_abbreviation,age,player_height,player_weight
2021-22,Torrey Craig,PHX,31,200.66,100.243832
2022-23,Torrey Craig,PHX,32,200.66,100.243832
2013-14,Toure' Murry,NYK,24,195.58,88.45044
2014-15,Toure' Murry,UTA,25,195.58,88.45044
2005-06,Tracy McGrady,HOU,27,203.2,95.25432
2006-07,Tracy McGrady,HOU,28,203.2,101.151016
2007-08,Tracy McGrady,HOU,29,203.2,101.151016
2008-09,Tracy McGrady,HOU,30,203.2,101.151016
2009-10,Tracy McGrady,NYK,31,203.2,101.151016
2010-11,Tracy McGrady,DET,32,203.2,101.151016
2011-12,Tracy McGrady,ATL,33,203.2,102.0582
2018-19,Trae Young,ATL,20,187.96,81.64656
2019-20,Trae Young,ATL,21,185.42,81.64656
2020-21,Trae Young,ATL,22,185.42,81.64656
2021-22,Trae Young,ATL,23,185.42,74.389088
2022-23,Trae Young,ATL,24,185.42,74.389088
2005-06,Travis Diener,ORL,24,185.42,79.3786
2006-07,Travis Diener,ORL,25,185.42,79.3786
2007-08,Travis Diener,IND,26,185.42,79.3786
2008-09,Travis Diener,IND,27,185.42,79.3786
2009-10,Travis Diener,POR,28,185.42,79.3786
2011-12,Travis Leslie,LAC,22,193.04,92.98636
2005-06,Travis Outlaw,POR,21,203.2,99.79024
2006-07,Travis Outlaw,POR,22,205.74,97.52228
2007-08,Travis Outlaw,POR,23,205.74,97.52228
2008-09,Travis Outlaw,POR,24,205.74,93.893544
2009-10,Travis Outlaw,LAC,25,205.74,93.893544
2010-11,Travis Outlaw,NJN,26,205.74,93.893544
2011-12,Travis Outlaw,SAC,27,205.74,93.893544
2012-13,Travis Outlaw,SAC,28,205.74,93.893544
2013-14,Travis Outlaw,SAC,29,205.74,93.893544
2014-15,Travis Wear,NYK,24,208.28,102.0582
2017-18,Travis Wear,LAL,27,208.28,102.0582
2021-22,Trayvon Palmer,DET,27,198.12,90.7184
2020-21,Tre Jones,SAS,21,185.42,83.91452
2021-22,Tre Jones,SAS,22,185.42,83.91452
2022-23,Tre Jones,SAS,23,185.42,83.91452
2021-22,Tre Mann,OKC,21,190.5,80.73937600000001
2022-23,Tre Mann,OKC,22,190.5,80.73937600000001
2019-20,Tremont Waters,BOS,22,177.8,79.3786
2020-21,Tremont Waters,BOS,23,177.8,79.3786
2021-22,Tremont Waters,WAS,24,177.8,79.3786
2021-22,Trendon Watford,POR,21,203.2,107.501304
2022-23,Trendon Watford,POR,22,203.2,107.501304
2020-21,Trent Forrest,UTA,23,193.04,95.25432
2021-22,Trent Forrest,UTA,24,193.04,95.25432
2022-23,Trent Forrest,ATL,25,193.04,95.25432
2005-06,Trenton Hassell,MIN,27,195.58,90.7184
2006-07,Trenton Hassell,MIN,28,195.58,105.68693600000002
2007-08,Trenton Hassell,NJN,29,195.58,105.68693600000002
2008-09,Trenton Hassell,NJN,30,195.58,105.68693600000002
2009-10,Trenton Hassell,NJN,31,195.58,102.965384
2021-22,Trevelin Queen,HOU,25,198.12,86.18248
2022-23,Trevelin Queen,IND,26,198.12,86.18248
2016-17,Treveon Graham,CHA,23,198.12,102.511792
2017-18,Treveon Graham,CHA,24,195.58,99.336648
2018-19,Treveon Graham,BKN,25,195.58,102.0582
2019-20,Treveon Graham,ATL,26,195.58,99.336648
2018-19,Trevon Duval,HOU,20,187.96,85.728888
2021-22,Trevon Scott,CLE,25,203.2,102.0582
2005-06,Trevor Ariza,ORL,20,203.2,95.25432
2006-07,Trevor Ariza,ORL,21,203.2,95.25432
2007-08,Trevor Ariza,LAL,23,203.2,95.25432
2008-09,Trevor Ariza,LAL,24,203.2,95.25432
2009-10,Trevor Ariza,HOU,24,203.2,95.25432
2010-11,Trevor Ariza,NOH,25,203.2,95.25432
2011-12,Trevor Ariza,NOH,27,203.2,95.25432
2012-13,Trevor Ariza,WAS,28,203.2,95.25432
2013-14,Trevor Ariza,WAS,28,203.2,99.79024
2014-15,Trevor Ariza,HOU,29,203.2,97.52228
2015-16,Trevor Ariza,HOU,31,203.2,97.52228
2016-17,Trevor Ariza,HOU,32,203.2,97.52228
2017-18,Trevor Ariza,HOU,33,203.2,97.52228
2018-19,Trevor Ariza,WAS,33,203.2,97.52228
2019-20,Trevor Ariza,POR,35,203.2,97.52228
2020-21,Trevor Ariza,MIA,36,203.2,97.52228
2021-22,Trevor Ariza,LAL,37,203.2,97.52228
2010-11,Trevor Booker,WAS,23,203.2,108.86208
2011-12,Trevor Booker,WAS,24,203.2,108.86208
2012-13,Trevor Booker,WAS,25,203.2,108.86208
2013-14,Trevor Booker,WAS,26,203.2,106.59412
2014-15,Trevor Booker,UTA,27,203.2,104.32616
2015-16,Trevor Booker,UTA,28,203.2,103.418976
2016-17,Trevor Booker,BKN,29,203.2,103.418976
2017-18,Trevor Booker,IND,30,203.2,103.418976
2022-23,Trevor Hudgins,HOU,24,182.88,81.64656
2022-23,Trevor Keels,NYK,19,193.04,100.243832
2013-14,Trey Burke,UTA,21,185.42,86.18248
2014-15,Trey Burke,UTA,22,185.42,83.91452
2015-16,Trey Burke,UTA,23,185.42,86.636072
2016-17,Trey Burke,WAS,24,185.42,86.636072
2017-18,Trey Burke,NYK,25,185.42,86.636072
2018-19,Trey Burke,DAL,26,185.42,79.3786
2019-20,Trey Burke,DAL,27,182.88,83.91452
2020-21,Trey Burke,DAL,28,182.88,83.91452
2021-22,Trey Burke,DAL,29,182.88,83.91452
2009-10,Trey Gilder,MEM,25,205.74,92.98636
2008-09,Trey Johnson,CLE,24,195.58,98.883056
2010-11,Trey Johnson,LAL,26,195.58,98.883056
2011-12,Trey Johnson,NOH,27,195.58,97.52228
2015-16,Trey Lyles,UTA,20,208.28,106.140528
2016-17,Trey Lyles,UTA,21,208.28,106.140528
2017-18,Trey Lyles,DEN,22,208.28,106.140528
2018-19,Trey Lyles,DEN,23,208.28,106.140528
2019-20,Trey Lyles,SAS,24,205.74,106.140528
2020-21,Trey Lyles,SAS,25,205.74,106.140528
2021-22,Trey Lyles,SAC,26,205.74,106.140528
2022-23,Trey Lyles,SAC,27,205.74,106.140528
2017-18,Trey McKinney-Jones,IND,27,195.58,99.79024
2021-22,Trey Murphy III,NOP,22,203.2,93.439952
2022-23,Trey Murphy III,NOP,23,203.2,93.439952
2011-12,Trey Thompkins,LAC,22,208.28,111.13004
2011-12,Tristan Thompson,CLE,21,205.74,102.965384
2012-13,Tristan Thompson,CLE,22,205.74,102.965384
2013-14,Tristan Thompson,CLE,23,205.74,107.954896
2014-15,Tristan Thompson,CLE,24,205.74,107.954896
2015-16,Tristan Thompson,CLE,25,205.74,107.954896
2016-17,Tristan Thompson,CLE,26,205.74,107.954896
2017-18,Tristan Thompson,CLE,27,205.74,107.954896
2018-19,Tristan Thompson,CLE,28,208.28,107.954896
2019-20,Tristan Thompson,CLE,29,205.74,115.212368
2020-21,Tristan Thompson,BOS,30,205.74,115.212368
2021-22,Tristan Thompson,CHI,31,205.74,115.212368
2018-19,Troy Brown Jr.,WAS,19,200.66,97.52228
2019-20,Troy Brown Jr.,WAS,20,198.12,97.52228
2020-21,Troy Brown Jr.,CHI,21,198.12,97.52228
2021-22,Troy Brown Jr.,CHI,22,198.12,97.52228
2022-23,Troy Brown Jr.,LAL,23,200.66,97.52228
2018-19,Troy Caupain,ORL,23,193.04,95.25432
2013-14,Troy Daniels,HOU,22,193.04,92.532768
2014-15,Troy Daniels,CHA,23,193.04,92.98636
2015-16,Troy Daniels,CHA,24,193.04,92.98636
2016-17,Troy Daniels,MEM,25,193.04,92.98636
2017-18,Troy Daniels,PHX,26,193.04,92.98636
2018-19,Troy Daniels,PHX,27,193.04,92.98636
2019-20,Troy Daniels,DEN,28,193.04,90.7184
2005-06,Troy Hudson,MIN,30,185.42,77.11064
2006-07,Troy Hudson,MIN,31,185.42,80.73937600000001
2007-08,Troy Hudson,GSW,32,185.42,80.73937600000001
2005-06,Troy Murphy,GSW,26,210.82,111.13004
2006-07,Troy Murphy,IND,27,210.82,111.13004
2007-08,Troy Murphy,IND,28,210.82,111.13004
2008-09,Troy Murphy,IND,29,210.82,111.13004
2009-10,Troy Murphy,IND,30,210.82,111.13004
2010-11,Troy Murphy,BOS,31,210.82,111.13004
2011-12,Troy Murphy,LAL,32,210.82,111.13004
2012-13,Troy Murphy,DAL,33,210.82,111.13004
2016-17,Troy Williams,HOU,22,200.66,95.25432
2017-18,Troy Williams,NYK,23,200.66,98.883056
2018-19,Troy Williams,SAC,24,200.66,98.883056
2019-20,Ty Jerome,PHX,22,195.58,88.45044
2020-21,Ty Jerome,OKC,23,195.58,88.45044
2021-22,Ty Jerome,OKC,24,195.58,88.45044
2022-23,Ty Jerome,GSW,25,195.58,88.45044
2009-10,Ty Lawson,DEN,22,180.34,88.45044
2010-11,Ty Lawson,DEN,23,180.34,88.45044
2011-12,Ty Lawson,DEN,24,180.34,88.45044
2012-13,Ty Lawson,DEN,25,180.34,88.45044
2013-14,Ty Lawson,DEN,26,180.34,88.45044
2014-15,Ty Lawson,DEN,27,180.34,88.45044
2015-16,Ty Lawson,IND,28,180.34,88.45044
2016-17,Ty Lawson,SAC,29,180.34,88.45044
2020-21,Ty-Shon Alexander,PHX,22,190.5,88.45044
2022-23,TyTy Washington Jr.,HOU,21,190.5,88.45044
2020-21,Tyler Bey,DAL,23,200.66,97.52228
2017-18,Tyler Cavanaugh,ATL,24,205.74,107.954896
2018-19,Tyler Cavanaugh,UTA,25,205.74,107.954896
2019-20,Tyler Cook,DEN,22,203.2,115.66596
2020-21,Tyler Cook,DET,23,203.2,115.66596
2021-22,Tyler Cook,CHI,24,203.2,115.66596
2018-19,Tyler Davis,OKC,22,208.28,120.655472
2017-18,Tyler Dorsey,ATL,22,195.58,83.007336
2018-19,Tyler Dorsey,MEM,23,195.58,83.007336
2022-23,Tyler Dorsey,DAL,27,193.04,81.64656
2014-15,Tyler Ennis,MIL,20,190.5,79.3786
2015-16,Tyler Ennis,MIL,21,190.5,87.996848
2016-17,Tyler Ennis,LAL,22,190.5,87.996848
2017-18,Tyler Ennis,LAL,23,190.5,87.996848
2021-22,Tyler Hall,NYK,25,195.58,94.800728
2009-10,Tyler Hansbrough,IND,24,205.74,113.398
2010-11,Tyler Hansbrough,IND,25,205.74,113.398
2011-12,Tyler Hansbrough,IND,26,205.74,113.398
2012-13,Tyler Hansbrough,IND,27,205.74,113.398
2013-14,Tyler Hansbrough,TOR,28,205.74,113.398
2014-15,Tyler Hansbrough,TOR,29,205.74,113.398
2015-16,Tyler Hansbrough,CHA,30,205.74,113.398
2019-20,Tyler Herro,MIA,20,195.58,88.45044
2020-21,Tyler Herro,MIA,21,195.58,88.45044
2021-22,Tyler Herro,MIA,22,195.58,88.45044
2022-23,Tyler Herro,MIA,23,195.58,88.45044
2011-12,Tyler Honeycutt,SAC,21,203.2,85.275296
2012-13,Tyler Honeycutt,SAC,22,203.2,85.275296
2014-15,Tyler Johnson,MIA,23,190.5,86.18248
2015-16,Tyler Johnson,MIA,24,193.04,84.368112
2016-17,Tyler Johnson,MIA,25,193.04,84.368112
2017-18,Tyler Johnson,MIA,26,193.04,86.18248
2018-19,Tyler Johnson,PHX,27,193.04,86.18248
2019-20,Tyler Johnson,BKN,28,190.5,84.368112
2020-21,Tyler Johnson,BKN,29,190.5,84.368112
2021-22,Tyler Johnson,SAS,30,190.5,84.368112
2017-18,Tyler Lydon,DEN,22,205.74,99.79024
2018-19,Tyler Lydon,DEN,23,208.28,102.0582
2016-17,Tyler Ulis,PHX,21,177.8,68.0388
2017-18,Tyler Ulis,PHX,22,177.8,72.57472
2018-19,Tyler Ulis,CHI,23,177.8,72.57472
2012-13,Tyler Zeller,CLE,23,213.36,113.398
2013-14,Tyler Zeller,CLE,24,213.36,114.758776
2014-15,Tyler Zeller,BOS,25,213.36,114.758776
2015-16,Tyler Zeller,BOS,26,213.36,114.758776
2016-17,Tyler Zeller,BOS,27,213.36,114.758776
2017-18,Tyler Zeller,MIL,28,213.36,113.398
2018-19,Tyler Zeller,MEM,29,213.36,114.758776
2019-20,Tyler Zeller,SAS,30,210.82,113.398
2009-10,Tyreke Evans,SAC,20,198.12,99.79024
2010-11,Tyreke Evans,SAC,21,198.12,99.79024
2011-12,Tyreke Evans,SAC,22,198.12,99.79024
2012-13,Tyreke Evans,SAC,23,198.12,99.79024
2013-14,Tyreke Evans,NOP,24,198.12,99.79024
2014-15,Tyreke Evans,NOP,25,198.12,99.79024
2015-16,Tyreke Evans,NOP,26,198.12,99.79024
2016-17,Tyreke Evans,SAC,27,198.12,99.79024
2017-18,Tyreke Evans,MEM,28,198.12,99.79024
2018-19,Tyreke Evans,IND,29,198.12,99.79024
2020-21,Tyrell Terry,DAL,20,187.96,72.57472
2021-22,Tyrell Terry,MEM,21,187.96,72.57472
2020-21,Tyrese Haliburton,SAC,21,195.58,83.91452
2021-22,Tyrese Haliburton,IND,22,195.58,83.91452
2022-23,Tyrese Haliburton,IND,23,195.58,83.91452
2022-23,Tyrese Martin,ATL,24,198.12,97.52228
2020-21,Tyrese Maxey,PHI,20,187.96,90.7184
2021-22,Tyrese Maxey,PHI,21,187.96,90.7184
2022-23,Tyrese Maxey,PHI,22,187.96,90.7184
2017-18,Tyrone Wallace,LAC,24,195.58,89.811216
2018-19,Tyrone Wallace,LAC,25,195.58,89.811216
2019-20,Tyrone Wallace,ATL,26,195.58,89.811216
2021-22,Tyrone Wallace,NOP,28,195.58,89.811216
2005-06,Tyronn Lue,ATL,29,182.88,80.73937600000001
2006-07,Tyronn Lue,ATL,30,182.88,79.3786
2007-08,Tyronn Lue,DAL,31,182.88,79.3786
2008-09,Tyronn Lue,ORL,32,182.88,79.3786
2006-07,Tyrus Thomas,CHI,20,205.74,97.52228
2007-08,Tyrus Thomas,CHI,21,203.2,97.52228
2008-09,Tyrus Thomas,CHI,22,205.74,97.52228
2009-10,Tyrus Thomas,CHA,23,208.28,102.0582
2010-11,Tyrus Thomas,CHA,24,208.28,102.0582
2011-12,Tyrus Thomas,CHA,25,208.28,102.0582
2012-13,Tyrus Thomas,CHA,26,208.28,102.0582
2014-15,Tyrus Thomas,MEM,28,208.28,102.0582
2012-13,Tyshawn Taylor,BKN,23,190.5,83.91452
2013-14,Tyshawn Taylor,BKN,24,190.5,83.91452
2005-06,Tyson Chandler,CHI,23,215.9,106.59412
2006-07,Tyson Chandler,NOK,24,215.9,106.59412
2007-08,Tyson Chandler,NOH,25,215.9,106.59412
2008-09,Tyson Chandler,NOH,26,215.9,106.59412
2009-10,Tyson Chandler,CHA,27,215.9,106.59412
2010-11,Tyson Chandler,DAL,28,215.9,106.59412
2011-12,Tyson Chandler,NYK,29,215.9,108.86208
2012-13,Tyson Chandler,NYK,30,215.9,108.86208
2013-14,Tyson Chandler,NYK,31,215.9,108.86208
2014-15,Tyson Chandler,DAL,32,215.9,108.86208
2015-16,Tyson Chandler,PHX,33,215.9,108.86208
2016-17,Tyson Chandler,PHX,34,215.9,108.86208
2017-18,Tyson Chandler,PHX,35,215.9,108.86208
2018-19,Tyson Chandler,LAL,36,215.9,108.86208
2019-20,Tyson Chandler,HOU,37,213.36,106.59412
2015-16,Tyus Jones,MIN,20,187.96,88.45044
2016-17,Tyus Jones,MIN,21,187.96,88.45044
2017-18,Tyus Jones,MIN,22,187.96,83.46092800000001
2018-19,Tyus Jones,MIN,23,187.96,88.904032
2019-20,Tyus Jones,MEM,24,182.88,88.904032
2020-21,Tyus Jones,MEM,25,182.88,88.904032
2021-22,Tyus Jones,MEM,26,182.88,88.904032
2022-23,Tyus Jones,MEM,27,187.96,88.904032
2020-21,Udoka Azubuike,UTA,21,208.28,127.00576
2021-22,Udoka Azubuike,UTA,22,213.36,122.46984
2022-23,Udoka Azubuike,UTA,23,210.82,122.46984
2005-06,Udonis Haslem,MIA,26,203.2,106.59412
2006-07,Udonis Haslem,MIA,27,203.2,106.59412
2007-08,Udonis Haslem,MIA,28,203.2,106.59412
2008-09,Udonis Haslem,MIA,29,203.2,106.59412
2009-10,Udonis Haslem,MIA,30,203.2,106.59412
2010-11,Udonis Haslem,MIA,31,203.2,106.59412
2011-12,Udonis Haslem,MIA,32,203.2,106.59412
2012-13,Udonis Haslem,MIA,33,203.2,106.59412
2013-14,Udonis Haslem,MIA,34,203.2,106.59412
2014-15,Udonis Haslem,MIA,35,203.2,106.59412
2015-16,Udonis Haslem,MIA,36,203.2,106.59412
2016-17,Udonis Haslem,MIA,37,203.2,106.59412
2017-18,Udonis Haslem,MIA,38,203.2,106.59412
2018-19,Udonis Haslem,MIA,39,203.2,106.59412
2019-20,Udonis Haslem,MIA,40,203.2,106.59412
2020-21,Udonis Haslem,MIA,41,203.2,106.59412
2021-22,Udonis Haslem,MIA,42,203.2,106.59412
2022-23,Udonis Haslem,MIA,43,200.66,106.59412
2006-07,Uros Slokar,TOR,24,208.28,107.954896
2021-22,Usman Garuba,HOU,20,203.2,103.872568
2022-23,Usman Garuba,HOU,21,203.2,103.872568
2013-14,Vander Blue,BOS,21,193.04,90.7184
2014-15,Vander Blue,LAL,22,193.04,90.7184
2017-18,Vander Blue,LAL,25,195.58,90.7184
2006-07,Vassilis Spanoulis,HOU,24,193.04,88.45044
2020-21,Vernon Carey Jr.,CHA,20,205.74,122.46984
2021-22,Vernon Carey Jr.,WAS,21,205.74,122.46984
2022-23,Vernon Carey Jr.,UTA,22,208.28,122.46984
2011-12,Vernon Macklin,DET,25,208.28,102.965384
2012-13,Viacheslav Kravtsov,DET,25,210.82,112.037224
2013-14,Viacheslav Kravtsov,PHX,26,210.82,115.212368
2019-20,Vic Law,ORL,24,200.66,91.171992
2012-13,Victor Claver,POR,24,205.74,101.604608
2013-14,Victor Claver,POR,25,205.74,101.604608
2014-15,Victor Claver,POR,26,205.74,101.604608
2013-14,Victor Oladipo,ORL,22,193.04,97.52228
2014-15,Victor Oladipo,ORL,23,193.04,95.25432
2015-16,Victor Oladipo,ORL,24,193.04,95.25432
2016-17,Victor Oladipo,OKC,25,193.04,95.25432
2017-18,Victor Oladipo,IND,26,193.04,95.25432
2018-19,Victor Oladipo,IND,27,193.04,95.25432
2019-20,Victor Oladipo,IND,28,193.04,96.615096
2020-21,Victor Oladipo,MIA,29,193.04,96.615096
2021-22,Victor Oladipo,MIA,30,193.04,96.615096
2022-23,Victor Oladipo,MIA,31,190.5,96.615096
2005-06,Viktor Khryapa,POR,23,205.74,95.25432
2006-07,Viktor Khryapa,CHI,24,205.74,98.883056
2007-08,Viktor Khryapa,CHI,25,205.74,98.883056
2005-06,Vin Baker,LAC,34,210.82,108.86208
2005-06,Vince Carter,NJN,29,198.12,99.79024
2006-07,Vince Carter,NJN,30,198.12,99.79024
2007-08,Vince Carter,NJN,31,198.12,99.79024
2008-09,Vince Carter,NJN,32,198.12,99.79024
2009-10,Vince Carter,ORL,33,198.12,99.79024
2010-11,Vince Carter,PHX,34,198.12,99.79024
2011-12,Vince Carter,DAL,35,198.12,99.79024
2012-13,Vince Carter,DAL,36,198.12,99.79024
2013-14,Vince Carter,DAL,37,198.12,99.79024
2014-15,Vince Carter,MEM,38,198.12,99.79024
2015-16,Vince Carter,MEM,39,198.12,99.79024
2016-17,Vince Carter,MEM,40,198.12,99.79024
2017-18,Vince Carter,SAC,41,198.12,99.79024
2018-19,Vince Carter,ATL,42,198.12,99.79024
2019-20,Vince Carter,ATL,43,198.12,99.79024
2022-23,Vince Williams Jr.,MEM,22,193.04,92.98636
2018-19,Vincent Edwards,HOU,23,203.2,102.0582
2017-18,Vincent Hunter,MEM,23,203.2,94.347136
2019-20,Vincent Poirier,BOS,26,213.36,106.59412
2020-21,Vincent Poirier,PHI,27,213.36,106.59412
2021-22,Vit Krejci,OKC,22,203.2,88.45044
2022-23,Vit Krejci,ATL,23,203.2,88.45044
2005-06,Vitaly Potapenko,SAC,31,208.28,129.27372
2006-07,Vitaly Potapenko,SAC,32,208.28,129.27372
2013-14,Vitor Faverani,BOS,26,210.82,117.93392
2005-06,Vladimir Radmanovic,LAC,25,208.28,106.140528
2006-07,Vladimir Radmanovic,LAL,26,208.28,106.140528
2007-08,Vladimir Radmanovic,LAL,27,208.28,106.59412
2008-09,Vladimir Radmanovic,CHA,28,208.28,106.59412
2009-10,Vladimir Radmanovic,GSW,29,208.28,106.59412
2010-11,Vladimir Radmanovic,GSW,30,208.28,106.59412
2011-12,Vladimir Radmanovic,ATL,31,208.28,106.59412
2012-13,Vladimir Radmanovic,CHI,32,208.28,106.59412
2019-20,Vlatko Cancar,DEN,23,203.2,107.047712
2020-21,Vlatko Cancar,DEN,24,203.2,107.047712
2021-22,Vlatko Cancar,DEN,25,203.2,107.047712
2022-23,Vlatko Cancar,DEN,26,203.2,107.047712
2005-06,Von Wafer,LAL,20,195.58,95.25432
2006-07,Von Wafer,LAC,21,195.58,95.25432
2007-08,Von Wafer,POR,22,195.58,95.25432
2008-09,Von Wafer,HOU,23,195.58,95.25432
2010-11,Von Wafer,BOS,25,195.58,94.800728
2011-12,Von Wafer,ORL,26,195.58,94.800728
2005-06,Voshon Lenard,POR,33,193.04,97.52228
2016-17,Wade Baldwin IV,MEM,21,193.04,91.625584
2017-18,Wade Baldwin IV,POR,22,193.04,91.625584
2018-19,Wade Baldwin IV,POR,23,193.04,90.7184
2022-23,Walker Kessler,UTA,21,213.36,111.13004
2011-12,Walker Russell,DET,29,182.88,77.11064
2005-06,Wally Szczerbiak,BOS,29,200.66,110.676448
2006-07,Wally Szczerbiak,BOS,30,200.66,110.676448
2007-08,Wally Szczerbiak,CLE,31,200.66,111.13004
2008-09,Wally Szczerbiak,CLE,32,200.66,108.86208
2017-18,Walt Lemon Jr.,NOP,25,190.5,81.64656
2018-19,Walt Lemon Jr.,CHI,26,190.5,81.64656
2006-07,Walter Herrmann,CHA,28,205.74,102.0582
2007-08,Walter Herrmann,DET,29,205.74,102.0582
2008-09,Walter Herrmann,DET,30,205.74,102.0582
2005-06,Walter McCarty,LAC,32,208.28,111.13004
2008-09,Walter Sharpe,DET,22,205.74,111.13004
2009-10,Wayne Ellington,MIN,22,193.04,90.7184
2010-11,Wayne Ellington,MIN,23,193.04,90.7184
2011-12,Wayne Ellington,MIN,24,193.04,90.7184
2012-13,Wayne Ellington,CLE,25,193.04,90.7184
2013-14,Wayne Ellington,DAL,26,193.04,90.7184
2014-15,Wayne Ellington,LAL,27,193.04,90.7184
2015-16,Wayne Ellington,BKN,28,193.04,90.7184
2016-17,Wayne Ellington,MIA,29,193.04,90.7184
2017-18,Wayne Ellington,MIA,30,195.58,90.7184
2018-19,Wayne Ellington,DET,31,195.58,90.7184
2019-20,Wayne Ellington,NYK,32,193.04,93.893544
2020-21,Wayne Ellington,DET,33,193.04,93.893544
2021-22,Wayne Ellington,LAL,34,193.04,93.893544
2016-17,Wayne Selden,MEM,22,195.58,104.32616
2017-18,Wayne Selden,MEM,23,195.58,104.32616
2018-19,Wayne Selden,CHI,24,195.58,104.32616
2021-22,Wayne Selden,NYK,27,193.04,105.233344
2005-06,Wayne Simien,MIA,23,205.74,113.398
2006-07,Wayne Simien,MIA,24,205.74,113.398
2018-19,Wendell Carter Jr.,CHI,20,208.28,115.66596
2019-20,Wendell Carter Jr.,CHI,21,205.74,122.46984
2020-21,Wendell Carter Jr.,ORL,22,208.28,122.46984
2021-22,Wendell Carter Jr.,ORL,23,208.28,122.46984
2022-23,Wendell Carter Jr.,ORL,24,208.28,122.46984
2022-23,Wendell Moore Jr.,MIN,21,195.58,97.52228
2019-20,Wenyen Gabriel,POR,23,205.74,92.98636
2020-21,Wenyen Gabriel,NOP,24,205.74,92.98636
2021-22,Wenyen Gabriel,LAL,25,205.74,92.98636
2022-23,Wenyen Gabriel,LAL,26,205.74,92.98636
2017-18,Wes Iwundu,ORL,23,200.66,88.45044
2018-19,Wes Iwundu,ORL,24,200.66,88.45044
2019-20,Wes Iwundu,ORL,25,198.12,88.45044
2020-21,Wes Iwundu,NOP,26,198.12,88.45044
2021-22,Wes Iwundu,ATL,27,198.12,88.45044
2010-11,Wesley Johnson,MIN,23,200.66,92.98636
2011-12,Wesley Johnson,MIN,24,200.66,97.52228
2012-13,Wesley Johnson,PHX,25,200.66,97.52228
2013-14,Wesley Johnson,LAL,26,200.66,97.52228
2014-15,Wesley Johnson,LAL,27,200.66,97.52228
